ID,Título,Enlace,Precio,Detalles,Descripción
105972043,"Piso en calle del Doctor Carulla, Les Tres Torres, Barcelona",https://www.idealista.com/inmueble/105972043/,1.150.000€,3 hab. | 160 m² | Planta 1ª exterior con ascensor,"Savills tiene el placer de presentarles este una excepcional propiedad ubicada en el prestigioso barrio de Tres Torres, que se encuentra en un estado de conservación impecable. Este elegante piso forma parte de un edificio que cuenta con una encantadora zona ajardinada comunitaria, ofreciendo un entorno sereno. La vivienda se beneficia de su ubicación exterior, .
Con una distribución inteligente, el piso actualmente dispone de tres habitaciones (originalmente cinco), baño completo que comparten dos de la habitaciones y otro baño con ducha en l"
106197864,"Piso en calle de Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106197864/,920.000€,4 hab. | 131 m² | Planta 1ª exterior con ascensor,"Savills presenta este magnífico principal con terraza en el Eixample
Ubicada en el corazón del ""Eixample"" Izquierdo, esta propiedad destaca por su excelente ubicación en la calle Casanova, justo al lado del ""Mercat del Ninot"". La zona ofrece una amplia variedad de comercios, restaurantes, colegios y un hospital cercano, además de una excelente comunicación con los transportes públicos, permitiendo llegar a cualquier punto de Barcelona en pocos minutos.
La vivienda se encuentra en una finca modernista con ascensor, completamente reformada con"
105386757,"Piso en calle de Francesc Carbonell, Sarrià, Barcelona",https://www.idealista.com/inmueble/105386757/,1.560.000€,4 hab. | 220 m² | Planta 7ª exterior con ascensor,"En la exclusiva zona de Sarrià, a escasos minutos de Pedralbes, se encuentra este magnífico piso a tres vientos, que ofrece unas espectaculares vistas panorámicas de la ciudad de Barcelona y del mar. Su orientación sur y su altura garantizan una luz natural durante todo el día.
La vivienda cuenta con cuatro amplias habitaciones y tres baños completos, diseñados con acabados de alta calidad. Además, dispone de una zona de servicio independiente.
Uno de los principales atractivos de este piso es su acceso a unas de las mejores zonas comunes de"
105422641,"Piso en Gran Via de les Corts Catalanes, Sant Antoni, Barcelona",https://www.idealista.com/inmueble/105422641/,660.000€,5 hab. | 147 m² | Planta 2ª interior con ascensor,"Impresionante y amplio piso para reformar en una elegante Finca Regia, ubicado en la Dreta L'Eixample.
Este espacioso piso está distribuido en seis habitaciones, dos baños, ofreciendo un amplio espacio para vivir y recibir invitados. Los techos de escayola y los suelos hidráulicos aportan un toque señorial y sofisticado que te hará sentir en un entorno distinguido. La calefacción centralizada a gas garantiza una temperatura agradable en todo momento.
El salón comedor de 25 m² es un espacio acogedor y luminoso, con salida a un balcón que ofrec"
106549468,"Piso en calle de Mallorca, L'Antiga Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106549468/,600.000€,3 hab. | 125 m² | Planta 1ª exterior sin ascensor,"Alting presenta en exclusiva esta excepcional vivienda de 125 m², con una terraza-patio de 13 m² a escasos metros del Mercat del Ninot y Hospital Clínic.
El piso cuenta con un amplio salón-comedor con salida exterior a la calle y dos balcones, una cocina independiente totalmente equipada, y tres habitaciones: una individual y dos dobles, una de ellas en suite con baño privado, vestidor, zona de despacho y acceso a una acogedora terraza de 13 m².
Además, dispone de calefacción a gas y aire acondicionado.
Ubicada en una finca de 1916, perfect"
106424824,"Ático en calle de Caballero, Les Corts, Barcelona",https://www.idealista.com/inmueble/106424824/,1.480.000€,5 hab. | 312 m² | Planta 4ª exterior con ascensor,"Maravilloso y amplio ático con enorme terraza solarium.
Espectacular ático de 208 m2 en planta principal y 208 m2 de terraza de uso privativo en la planta superior, que incluyen un cerramiento consolidado de 50 m2. Se sitúa en el centro del barrio de Les Corts, una ubicación estratégica con fácil acceso al Eixample, la zona alta de Barcelona y la estación de Sants.
Un gran recibidor nos da la bienvenida y nos conduce a la amplia y luminosa zona de día, ubicada en la zona central del ático. Es un salón-comedor con 2 ventanales que tienen sal"
106502204,"Piso en calle del Poeta Cabanyes, El Poble Sec - Parc de Montjuïc, Barcelona",https://www.idealista.com/inmueble/106502204/,650.000€,3 hab. | 93 m² | Planta 1ª exterior con ascensor,"Fantástico piso de 93m² construidos totalmente amueblado con una terraza privada de 60m².
Esta magnífica vivienda consta de un recibidor que te lleva directo a un salón-comedor amplio y acogedor, con una cocina abierta y totalmente equipada (nevera, lavavajillas, horno, microondas). Dispone de 3 habitaciones: 2 de ellas dobles con salida a balcón y otra habitación doble con zona de despacho.
En la icónica calle Poeta Cabanyes, este hogar combina historia y modernidad. Su edificio de 1888 fue rehabilitado en 2018, y mezcla ese estilo clásico d"
106368788,"Piso en calle dels Mercaders, Sant Pere - Santa Caterina i la Ribera, Barcelona",https://www.idealista.com/inmueble/106368788/,699.000€,3 hab. | 143 m² | Planta 2ª exterior con ascensor,"Este maravilloso piso de 3 habitaciones se sitúa en pleno barrio del Born, cerca del Mercado de Santa Caterina y de la Via Laietana. Ha sido reformado manteniendo el encanto de sus elementos originales y añadiendo el confort de hoy en día.
El inmueble tiene 131 m2 y 12 m2 de elementos comunes según Catastro. Fue reformado en 2022. Está en la segunda planta real de un edificio histórico de 1850, que fue restaurado y tiene ascensor. Solo hay 8 vecinos en la finca.
El amplio salón es luminoso y acogedor, con salida a un agradable balcón que da"
106374900,"Piso en plaza Tetuan, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106374900/,690.000€,3 hab. | 136 m² | Planta 1ª interior con ascensor,"Este maravilloso piso te ofrece una magnífica y tranquila terraza de 150 m2 para disfrutar al aire libre de animadas reuniones, comidas, juegos o simplemente relajarte. Se sitúa en el Eixample, al lado del Paseo Sant Joan, rodeado de numerosos comercios, servicios, restaurantes y opciones de transporte público.
La vivienda, con 86 m2 construidos interiores, es muy tranquila, ya que da al patio de manzana con orientación este. Se sitúa en la primera planta de un edificio con 2 ascensores y conserje. La distribución de la vivienda es muy cuadra"
105065469,"Piso en calle d'Almeria, 30, Sants, Barcelona",https://www.idealista.com/inmueble/105065469/,330.000€,2 hab. | 56 m² | Planta 2ª exterior con ascensor,"Las imágenes corresponden a una obra realizada por el mismo constructor. La vivienda que se comercializa finaliza obras en Diciembre 2024 y se ubica en Plaça la farga.
Vivienda de dos habitaciones con armario y dos baños. La vivienda se compone de 56m2. Dos dormitorios (una doble con baño en suite) y la otra también doble. Cocina integrada con salón y comedor integrado. A su vez, dispone de un baño completo.
Finca antigua, de pocos vecinos con terrado comunitario. El edificio dispone de ascensor que esta pagado y se instalará el próximo año."
106425776,"Piso en calle de Ferran Agulló, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/106425776/,1.700.000€,5 hab. | 235 m² | Planta 6ª exterior con ascensor,"EXCELENTE PISO EN TURO PARK
En una elegante finca clásica y en una ubicación privilegiada encontramos esta propiedad de 235 m2, con vistas a la calle y al amplio patio de manzana
La vivienda dispone de una distribución racional, quedando bien diferenciada la zona de día de la zona de noche, la zona de día compuesta por recibidor, un amplio, luminoso y soleado salón comedor, una generosa cocina office con zona de aguas y habitación con baño de servicio. La zona de noche compuesta por una zona abierta de despacho que podría ser una habitación y"
105005289,"Piso en calle de Pallars, El Poblenou, Barcelona",https://www.idealista.com/inmueble/105005289/,735.000€,2 hab. | 86 m² | Planta 1ª exterior con ascensor,"Disponemos varios pisos en venta en este edificio originario de 1936 y completamente renovado, cuenta con ascensor y videoportero. Además, ofrece un jardín comunitario para disfrutar del agradable clima de Barcelona durante todo el año. Situado en una ubicación excepcional, combina la esencia de los servicios locales tradicionales con lo último en tecnología y galerías de arte en un entorno industrial. La zona es muy tranquila y permite un fácil acceso a las principales playas de Barcelona.
Cada vivienda presenta un diseño moderno y funcional,"
106578069,"Piso en calle de Maria Auxiliadora, Les Tres Torres, Barcelona",https://www.idealista.com/inmueble/106578069/,785.000€,3 hab. | 107 m² | Planta 4ª exterior con ascensor,"Excelente piso con terraza, tranquilo, parking y trastero. En el prestigioso barrio de Tres Torres.
Nos satisface ofrecer viviendas como ésta. Luminosa, exterior, tranquila, con terraza, en finca joven y excelente ubicación.
Construído en 2001, en la calle Maria Auxiliadora, zona tranquila y a la vez cerca de todos los servicios.
La vivienda consta zona de dia y zona de noche bien delimitadas.
El salón comedor tiene salida a la terraza, soleada y despejadas a ambos lados.
La cocina office tiene acceso directo al salón comedor, tiene cabi"
106288299,"Piso en calle de Tamarit, Sant Antoni, Barcelona",https://www.idealista.com/inmueble/106288299/,450.000€,4 hab. | 97 m² | Planta 1ª exterior con ascensor,"Comercializamos vivienda en edificio con ascensor de 1.900 rehabilitado. El piso dispone actualmente de 4 habitaciones y un despacho, aunque es un inmueble preparado para su rehabilitación ya que dispone en su origen suelos hidráulicos y techos con volta catalana. Segundo piso de altura real, con salida tanto a calle Tamarit con 2 bonitos balcones, como a patio de manzana en la zona interior. Fachada totalmente rehabilitada con elementos originales. Amplios pasillos, techos altos y espaciosos. Situado en pleno centro de Barcelona, en Eixample ("
106079145,"Piso en paseo de Garcia Fària, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",https://www.idealista.com/inmueble/106079145/,1.495.000€,4 hab. | 170 m² | Planta 9ª con ascensor,"Magnífico piso con gran terraza y espectaculares vistas panorámicas a mar y montaña. Se sitúa en un exclusivo complejo residencial con amplias zonas ajardinadas, piscina, gimnasio, pista de pádel, zona social, zona de juegos y vigilancia las 24h.
Se trata de un piso muy alto y completamente exterior. Sus grandes ventanales dejan entrar mucha luz natural y nos dan una agradable sensación de amplitud. La distribución es perfecta, con las zonas de día y de noche muy bien diferenciadas.
En la zona de día accedemos a la cocina a través del recibidor"
106559828,"Piso en calle de Provença, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106559828/,545.000€,3 hab. | 130 m² | Entreplanta exterior con ascensor,"Descubre tu nuevo hogar en el corazón del Eixample, Barcelona
Te presentamos este encantador entresuelo exterior de 110 m² en una finca histórica de 1900 que conserva el encanto de la arquitectura clásica de Barcelona. Al entrar, serás recibido por un amplio vestíbulo que conecta todos los espacios del hogar.
Este inmueble cuenta con una práctica cocina independiente, un comedor luminoso, un acogedor salón, y 3 habitaciones dobles que ofrecen el espacio perfecto para el descanso. Dispone también de un amplio doble cuarto de baño, diseñado c"
106373932,"Piso en calle d'Aribau, L'Antiga Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106373932/,750.000€,5 hab. | 140 m² | Planta 3ª exterior con ascensor,"GuinotPrunera presenta piso en venta en cuarta altura de bonita finca regia de 1910 en calle Aribau, próximo a la Diagonal.
Sus 140m² útiles ofrecen una distribución clásica de piso regio. Salón comedor muy luminoso con vistas a patio de manzana amplio muy soleado, cocina a continuación, independiente y ventilando a patio de finca.
Las habitaciones son cinco y comparten dos completos cuartos de baño.
Destacamos el modernismo de la finca, los suelos hidráulicos en muy buen estado de conservación y techos altos artesonados. Finca a dos vientos"
104957383,"Ático en calle de Lepant, La Sagrada Família, Barcelona",https://www.idealista.com/inmueble/104957383/,449.000€,2 hab. | 70 m² | Planta 6ª exterior con ascensor,"¡Descubre este exclusivo ático en venta en el deseado Baix Guinardó! Esta joya inmobiliaria ofrece unas vistas increíbles y únicas de toda Barcelona desde su amplia terraza, ideal para disfrutar de amaneceres y atardeceres de ensueño.
Con una superficie construida de 70 m² y 61 m² útiles, este inmueble dispone de un salón comedor luminoso con acceso directo a la terraza, perfecto para momentos de relax y reuniones.
El ático cuenta con tres habitaciones: dos dobles y una individual de gran tamaño, proporcionándole espacio y confort. Dos de las"
105012376,"Piso en calle de Pau Claris, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/105012376/,1.300.000€,6 hab. | 207 m² | Planta 3ª exterior con ascensor,"PAU CLARIS
Esta fantástica propiedad, ubicada en la tercera planta real de una finca regia en el Cuadrado de Oro, actualmente está dividida físicamente en tres espacios con entradas independientes a través de un amplio distribuidor. Dos de los espacios son interiores y dan a un patio de manzana muy tranquilo y el otro espacio es exterior el cual disfruta de bonitas vistas y dos balcones íntegramente.
La propiedad tiene seis habitaciones, tres baños. una galería interior y dos balcones a calle. Preserva elementos originales de gran valor como lo"
106360994,"Piso en paseo de Colom, El Gòtic, Barcelona",https://www.idealista.com/inmueble/106360994/,840.000€,2 hab. | 104 m² | Planta 2ª exterior con ascensor,"LASOSE se complace en presentarle este fenomenal piso que redefine la elegancia y la comodidad. Este encantador hogar ofrece una experiencia de vida única que combina el lujo con la practicidad.
El inmueble está situado en un edificio modernista catalogado, en el Passeig de Colom, muy cerca de Las Ramblas y con vistas al mar. El edificio fue diseñado por el arquitecto Josep Pujol i Brull a principios del siglo XX, sobre una construcción preexistente que había sido proyectada en 1860 por Felip Ubach. El proyecto de restauración concluyó en 202"
106572255,"Piso en calle de la Creu dels Molers, El Poble Sec - Parc de Montjuïc, Barcelona",https://www.idealista.com/inmueble/106572255/,255.000€,2 hab. | 56 m² | Planta 5ª interior con ascensor,"Docta ofrece la venta de este piso con múltiples posibilidades de reforma, luminoso en la zona de Poble sec. Finca con ascensor construida en el año 1922 en buenas condiciones de conservación
Detalles del inmueble:
- Sensacional piso de 56m2 construidos en la zona de Poble Sec.
- Cuenta con todas las comodidades para tu hogar, 2 baño, cocina, salón y 2 dormitorios amplios (1 doble y 1 mediano). Ideal para familias que quieran un piso acogedor y bien distribuido con estancias amplias.
- Salón comedor con acceso al balcón.
- Piso con muchas pos"
106469405,"Piso en Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/106469405/,1.350.000€,3 hab. | 221 m² | Planta 2ª exterior con ascensor,"Esta elegante propiedad se encuentra en una de las calles más emblemáticas de la ciudad, Balmes.
Sus 210 m2 construidos (195 m2 útiles) se distribuyen en un espacio de día y otro de noche. También tiene una terraza orientada al este de 12 m2.
Accedemos a la propiedad a través de un pasillo, donde encontramos dos habitaciones. En una de ellas tenemos un acogedor cine para disfrutar en familia y una zona de aguas.
La zona de día cuenta con un amplio salón-comedor con acceso directo a terraza, y una cocina tipo office. En este espacio encontr"
106059579,"Chalet adosado en calle de Bertran, El Putxet i el Farró, Barcelona",https://www.idealista.com/inmueble/106059579/,1.150.000€,4 hab. | 363 m²,"Exclusiva casa adosada de lujo en entorno tranquilo y familiar, junto al parque Turó del Putxet.
Magnifica casa adosada de obra vista de 343 m2 construidos de vivienda junto al parque del Turó del Putxet, una zona muy tranquila y familiar. Su programa de distribución se resume en 3 habitaciones dobles, 1 individual y 4 baños.
Esta casa de 4 plantas cuenta con la siguiente distribución:
Planta sótano: Encontramos en este nivel una zona anexa a la vivienda con bodega, trastero y un baño completo todo ello con una superficie construida de 55 m"
106401678,"Piso en calle de París, La Nova Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106401678/,355.000€,1 hab. | 58 m² | Planta 4ª exterior con ascensor,"Este magnífico piso en el corazón del Eixample Esquerre, en la Calle París, Barcelona, es el lugar ideal para quienes buscan independizarse o formar una familia en un entorno inmejorable. Ubicado en un cuarto piso, el inmueble destaca por su luminosidad y sus vistas despejadas que llenan cada rincón de luz y vitalidad.
Al ingresar, sentirás de inmediato la tranquilidad y bienestar que ofrecen sus amplios espacios, techos altos y ventanas grandes, características del emblemático Eixample. Su distribución práctica permite un ambiente acogedor y a"
106332614,"Piso en Gran Via de les Corts Catalanes, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106332614/,660.000€,6 hab. | 167 m² | Planta 3ª exterior con ascensor,"A-House le ofrece este soleado piso en finca regia en la ”Dreta de l'Eixample"".
La propiedad está distribuida en salón comedor con salida a balcón, cocina office con acceso a galería, seis habitaciones: tres dobles (dos de ellas con salida al balcón), tres individuales, un cuarto de baño completo y un aseo (con posibilidad de hacer un segundo baño completo).
La vivienda está para reformar con muchas posibilidades y alternativas diferentes.
Muy soleado debido a su orientación Este-Oeste.
Dispone de tres balcones y techos altos con mo"
106601619,"Piso en calle d'Aragó, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106601619/,480.000€,3 hab. | 84 m² | Planta 4ª exterior con ascensor,"Aragó - Roger de Flor.
Piso con reforma de diseño de 84m² en La Dreta de l'Eixample.
En la cuarta planta exterior de finca regia y con doble orientación.
Consta de salón comedor exterior con salida a balcón.
Cocina independiente.
Tres habitaciones, una doble y exterior con salida a balcón y dos individuales, una interior y otra exterior.
Baño completo con plato de ducha.
Cuarto de aguas.
Completa el inmueble un amplio vestíbulo.
Calefacción a gas en todas las estancias.
Aire acondicionado frío-calor en el dormitorio principal.
Suelos de p"
106550778,"Piso en calle de Muntaner, Sant Gervasi - La Bonanova, Barcelona",https://www.idealista.com/inmueble/106550778/,790.000€,3 hab. | 95 m² | Bajo exterior con ascensor,"Presentamos esta magnifica planta baja con terraza de 50 m2 disfrutable todo el año a un gran patio dse manzanas tranquilo y grande luminoso el piso consta de dos habitaciones individuales con un baño compartido con una cocina ofices con una gran galería, el acceso a la terraza se accede desde el salón comedor y la habitación principal suite con baño completo y con vistas a la terraza de 50 m2. Rodeado de comercio local como de supermercados y todo tipo de transporte publico y cerca de colegios para cualquier consulta no dude en llamar o escrib"
106132719,"Piso en avenida Diagonal, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/106132719/,4.950.000€,4 hab. | 250 m² | Bajo exterior con ascensor,"Majestuosa propiedad clásica de gran lujo con abundante luz natural y acabados de gran calidad.
Paredes acolchadas con seda, incrustaciones de pietra dura, comodidades contemporáneas y electrodomésticos de diseño de alta gama adaptados en una atmósfera palaciega cuidadosamente amueblada.
Cristal, bronce dorado y candelabros italianos adornan las habitaciones de techos altos rodeadas de intrincadas molduras.
Muebles franceses, obras de arte clásicas y contemporáneas, y numerosas antigüedades adornan esta magnífica y única propiedad."
106546501,"Piso en calle del Comte d'Urgell, L'Antiga Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106546501/,630.000€,4 hab. | 110 m² | Planta 3ª exterior con ascensor,"A-House le ofrece este piso REFORMADO para ENTRAR A VIVIR situado en “L' Antiga Esquerra de l'Eixample”.
La propiedad está distribuida en un espacioso salón-comedor con salida al amplio balcón, cocina independiente con una galería, 4 habitaciones (actualmente 3 pero se puede recuperar una consiguiendo así 2 dobles y 2 simples) una de ellas en suite con salida a balcón y un baño completo.
La vivienda ha sido reformada hace unos años y bien mantenida con elementos de calidad.
El inmueble dispone de aire acondicionado, bomba frío y calor, calef"
106500884,"Ático en calle de Sant Antoni dels Sombrerers, Sant Pere - Santa Caterina i la Ribera, Barcelona",https://www.idealista.com/inmueble/106500884/,1.290.000€,3 hab. | 140 m² | Planta 4ª exterior con ascensor,"Atico único en esta zona. Ubicado a los pies de la Basilica de Santa Maria es una pieza completamente extraordinaria en todos los sentido. Por su luz, por su ubicación, por tener todas las estancias exteriores y por tener una terraza con máxima privacidad.
A la vivienda se accede mediante ascensor directo al piso.
Distribuido en estancias diáfanas, tiene un amplio espacio de salón comedor con cocina americana. Dos suites dobles y una habitación apta como habitación de invitados o estudio.
Todas las estancias son exteriores con amplios ventanale"
106376938,"Piso en calle de Numància, Sants, Barcelona",https://www.idealista.com/inmueble/106376938/,369.000€,4 hab. | 113 m² | Planta 4ª exterior con ascensor,"Espacioso piso ubicado en el corazón de Sants, delante de la Estación de Sants y a escasos metros de plaza de España, uno de los espacios más emblemáticos de la capital catalana.
Tercera planta de altura real en finca en buen estado, tranquila y familiar.
La vivienda no da a la calle, da hacia el patio interior de manzana. Las cuatro habitaciones y el salon dan a zona exterior del patio de Manzana. La cocina y los baños ventilan a patio de luces de la escalera.
Se compone de gran salón comedor, cuatro dormitorios (dos de ellos dobles y dos i"
106503275,"Piso en calle de Ganduxer, Sant Gervasi - La Bonanova, Barcelona",https://www.idealista.com/inmueble/106503275/,1.550.000€,6 hab. | 223 m² | Planta 3ª exterior con ascensor,"Guinot prunera presenta exclusiva vivienda en tercera altura en bonita finca de obra vista junto a Bonanova. Sus 223m² ofrecen gran recibidor con armarios de cortesía que da paso a generosísimo salón comedor en tres ambientes. La terraza, a nivel del salón es muy disfrutable y luminosa.
Desde el comedor, acceso directo a office y cocina amplia a continuación. Gran lavadero exterior y habitación de servicio con baño en suite completan la zona que da servicio a la vivienda.
Zona noche completamente diferenciada con gran master suite exterior co"
106136522,"Piso en calle de Provença, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106136522/,1.295.000€,5 hab. | 165 m² | Planta 3ª exterior con ascensor,"Una joya original junto a Rambla Cataluña. Viviendas como esta reafirman nuestro slogan de ""Viviendas con Encanto""
Preciosa vivienda que reúne casi toda la lista de deseos de los amantes de estas fincas modernistas del ensanche.
Nota: Una de las fotos es a efectos de posible decoración.
En una finca regia impecable, con fachada recientemente rehabilitada, junto a la Rambla de Cataluña. Alto, salón con balcones a la calle y dormitorios al patio de manzana, techos altos artesonados, carpintería original, ventanales originales preciosos a pati"
106452502,"Piso en calle de Tuset, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/106452502/,650.000€,4 hab. | 120 m² | Planta 1ª exterior con ascensor,"Savills presenta este magnífica propiedad en la calle Tuset, en el corazón de Barcelona.
Actualmente utilizado como despacho, aunque el piso es vivienda, esta propiedad ofrece una oportunidad única para convertirla en una vivienda moderna y cómoda.
Accedemos al piso por un recibidor con armarios, en la entrada un espacio que puede servir para ubicar una sala de espera o convertirlo en habitación.
Seguimos el pasillo luminoso y nos encontramos con una habitación que da a un patio, en este patio se pueden ubicar bicicletas, hay espacio suficie"
106349705,"Piso en calle de Vinaròs, La Barceloneta, Barcelona",https://www.idealista.com/inmueble/106349705/,290.000€,2 hab. | 32 m² | Planta 2ª exterior sin ascensor,"Savills presenta, ubicado en una segunda planta en el icónico barrio de la Barceloneta, este piso de 32 m² ha sido completamente renovado con materiales de alta calidad, ofreciendo confort y modernidad en uno de los barrios más auténticos de Barcelona.
El espacio se distribuye de forma funcional y luminosa, comenzando por un salón-comedor, con salida a un balcón, cocina abierta, totalmente equipada con electrodomésticos de alta gama. Esta área de día es perfecta para disfrutar de una estancia cómoda y acogedora.
El piso cuenta con una habita"
104109190,"Piso en calle de Muntaner, Sant Gervasi - La Bonanova, Barcelona",https://www.idealista.com/inmueble/104109190/,1.250.000€,3 hab. | 192 m² | Planta 7ª exterior con ascensor,"LASOSE se enorgullece en presentar este magnífico piso que redefine el concepto de elegancia y confort. Este exclusivo hogar ofrece una experiencia de vida sin igual, combinando lujo y funcionalidad en cada detalle.
Situada en una de las zonas más exclusivas de la ciudad, esta vivienda brinda vistas panorámicas impresionantes que abarcan todo el horizonte urbano. Con una superficie de 192 m², completamente reformada, esta propiedad cuenta con un espacioso balcón galería que enmarca sus espléndidas vistas y crea un ambiente de serenidad inigual"
104556449,"Casa o chalet independiente en calle l'Actor Morano, Vallvidrera - El Tibidabo i les Planes, Barcelona",https://www.idealista.com/inmueble/104556449/,2.800.000€,4 hab. | 439 m²,"Espectacular casa de diseño contemporáneo en Vallvidrera, diseñada por el arquitecto Norman Cinnamond, construida en 2000. La vivienda, ubicada en una exclusiva comunidad de 5 casas, ofrece vistas panorámicas de Barcelona y se encuentra próxima al centro urbano y a Sarriá a través del funicular.
La casa cuenta con tres plantas. En la planta principal, un amplio distribuidor nos lleva a un impresionante salón comedor con acceso a una terraza de 90 m² con vistas panorámicas a toda Barcelona. La cocina, totalmente equipada, dispone de despensa"
104704155,"Piso en calle de Manuel Ballbè, Pedralbes, Barcelona",https://www.idealista.com/inmueble/104704155/,1.350.000€,4 hab. | 274 m² | Planta 4ª exterior con ascensor,"LASOSE se complace se complace en presentar este magnífico piso en venta, ubicado en una distinguida finca en Pedralbes, junto al hermoso Parque de Cervantes.
Este excepcional hogar regala vistas panorámicas que se extienden desde Montjuic hasta el mar, brindando una experiencia única en la ciudad. Asimismo, disfruta de una exposición solar durante todo el día, asegurando una luminosidad excepcional en cada rincón.
Al adentrarse en la vivienda, nos recibe una entrada de refinada elegancia que conduce a un amplio distribuidor. El epicentro de"
105642804,"Ático en calle de les Magdalenes, s/n, El Gòtic, Barcelona",https://www.idealista.com/inmueble/105642804/,1.580.000€,3 hab. | 188 m² | Planta 4ª exterior con ascensor,"En el corazón del barrio Gótico, presentamos un exquisito ático que forma parte de una rehabilitación integral de un edificio precioso de 1860. Esta residencia completamente renovada encarna tanto lujo como tranquilidad, ofreciendo un refugio sereno a pocos pasos de la vibrante Via Laietana.
La planta inferior del ático cuenta con una magnífica suite principal de 42 m², junto con dos suites adicionales, cada una con su propio baño privado. Además, hay un aseo extra en este nivel para mayor comodidad. La meticulosa renovación ha respetado el es"
105853031,"Piso en calle de Salomó ben Adret, 16, El Gòtic, Barcelona",https://www.idealista.com/inmueble/105853031/,549.000€,3 hab. | 114 m² | Planta 3ª exterior con ascensor,"Docta ofrece la venta de esta vivienda exclusiva de diseño en el barrio Gótico de Barcelona. La finca tiene ascensor y fue construida en el año 1900 en excelentes condiciones con ITE.
Detalles del inmueble:
- Sensacional piso de 114 m2 en el barrio Gótico de Barcelona (Los metros cuadrados están verificados con la Dirección General de Catastro).
- Cuenta con todas las comodidades para tu hogar, 2 baños (1 de ellos en suite) y 2 dormitorios dobles (o la posiblidad de 3 dejando 1 doble y 2 medianas). Ideal para parejas o familias amantes del di"
103876824,"Piso en calle del Bonaire, Sant Pere - Santa Caterina i la Ribera, Barcelona",https://www.idealista.com/inmueble/103876824/,675.000€,3 hab. | 150 m² | Planta 1ª exterior sin ascensor,"Increible oportunidad de adquirir una vivienda única en su estilo, con techos majestuosos de 4,7 metros de altura que otorgan una sensación de amplitud y grandiosidad en cada rincón. Esta joya arquitectónica, construida en el año 1900. Se encuentra en una ubicación privilegiada, a pasos de lugares emblemáticos como Santa Maria del Mar, la estación de Francia y el Mercat del Born.
Esta propiedad, que ofrece un lienzo en blanco para la creatividad, está a la espera de ser rehabilitada, brindando infinitas posibilidades para personalizarla según"
106287673,"Piso en calle de Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/106287673/,625.000€,3 hab. | 91 m² | Planta 5ª exterior con ascensor,"Savills presenta este espectacular apartamento a la venta reformado completamente, listo para entrar a vivir.
Ubicado estratégicamente en el corazón del Eixample Esquerre de Barcelona, este nuevo y reformado apartamento a estrenar es una oportunidad única. Con una superficie de 88m2 según Catastro, esta propiedad ofrece un espacio cómodo y funcional.
La propiedad cuenta con 3 habitaciones, proporcionando un ambiente moderno y privado para sus residentes. Además, dispone de 2 baños completos con buenos acabados.
Estratégicamente ubicado en el"
106521788,"Piso en Gran Via de les Corts Catalanes, El Fort Pienc, Barcelona",https://www.idealista.com/inmueble/106521788/,479.000€,2 hab. | 75 m² | Planta 3ª interior con ascensor,"Docta ofrece la venta de esta vivienda exclusiva de diseño en Gran Via de Les Corts Catalanes, Barcelona. La finca tiene ascensor y fue construida en el año 1930 en excelentes condiciones con ITE.
Detalles del inmueble:
- Sensacional piso de 75m2 (Los metros cuadrados están verificados con la Dirección General de Catastro).
- Cuenta con todas las comodidades para tu hogar, 2 baños y 2 dormitorios dobles. Ideal para parejas o familias amantes del diseño antiguo modernizado.
- Acogedor comedor con cocina americana, techos altos con volta catala"
101170776,"Piso en calle de Muntaner, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/101170776/,950.000€,3 hab. | 120 m² | Planta 2ª exterior con ascensor,"Espígul presenta en exclusiva este encantador piso en finca clásica completamente reformado situado en calle Muntaner junto a Plaza Adriá.
Es una segunda planta real. La superficie construida es de 120 m²
La vivienda se rehabilita integralmente con una distribución y decoración muy acogedora y funcional.
Se compone de salón-comedor con una tribuna con frente a la calle Muntaner, cocina abierta, tres amplios dormitorios dobles exteriores y 2 baños.
Características principales:
    Suelo: porcelánico (resistente a la abrasión)
    Paredes"
