,ID,Título,Enlace,Precio,Detalles,Descripción
892,101591613,"Piso en calle de Pau Claris, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/101591613/,1.428.000€,3 hab. | 164 m² | Planta 2ª exterior con ascensor,"Piso de obra nueva en venta en Eixample Dreta, Barcelona
Magnífico piso de obra nueva situado en el “Quadrat d’or” del Ensanche de Barcelona y a escasos metros del Paseo de Gracia, una de las zonas más lujosas de la ciudad.
Consta de 164 m² construidos distribuidos en 158m² de vivienda y 12 m² de terraza.
Al entrar a"
893,105593322,"Piso en Sant Andreu, Barcelona",https://www.idealista.com/inmueble/105593322/,498.000€,2 hab. | 120 m² | exterior sin ascensor,"Magnifico Loft de diseño
E&V les presenta la oportunidad de poder acceder a una pieza única, un loft de diseño con todo lo que pueda imaginar. Dotado de un carácter excepcional, la propietaria -una reputada interiorista- supo transformar un espacio industrial en una vivienda cómoda, elegante y moderna gracias a una gra"
894,105979252,"Piso en Vila de Gràcia, Barcelona",https://www.idealista.com/inmueble/105979252/,325.000€,2 hab. | 70 m² | Planta 1ª exterior con ascensor,"Ideal apartamento en Vila de Gracia
Engel & Völkers presenta este coqueto apartamento en Vila de Gracia, reformado integramente y a estrenar.
Se trada de una finca con ascensor. Entramos a la vivienda a una amplia zona de día con cocina abiera al salón comedor. Consta de dos dormitorios, una doble y uno individual. E"
895,102091338,"Piso en calle de Casp, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/102091338/,1.445.000€,3 hab. | 150 m² | Planta 3ª exterior con ascensor,"Piso reformado en venta en Eixample Dreta, Barcelona
Piso modernista de 150m2 recién reformado y amueblado en finca catalogada y rehabilitada con ascensor. Dispone de un amplio espacio diáfano que integra el salón-comedor con cocina integrada y equipada con electrodomésticos de alta gama, con salida a balcón con vista"
896,105714461,"Ático en calle de Ganduxer, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/105714461/,2.850.000€,5 hab. | 265 m² | Planta 9ª exterior con ascensor,"Impresionante ático de 265m2 construidos con vistas despejadas, emplazado junto al Turó Park en pleno Sant Gervasi Galvany, una de las zonas más prestigiosas de la ciudad de Barcelona y con todos los servicios al alcance.
La vivienda destaca por su luminosidad, ya que la mayor parte de las estancias son exteriores y,"
897,105979252,"Piso en Vila de Gràcia, Barcelona",https://www.idealista.com/inmueble/105979252/,325.000€,2 hab. | 70 m² | Planta 1ª exterior con ascensor,"Ideal apartamento en Vila de Gracia
Engel & Völkers presenta este coqueto apartamento en Vila de Gracia, reformado integramente y a estrenar.
Se trada de una finca con ascensor. Entramos a la vivienda a una amplia zona de día con cocina abiera al salón comedor. Consta de dos dormitorios, una doble y uno individual. E"
898,105924996,"Piso en Gran Via de les Corts Catalanes, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/105924996/,720.000€,4 hab. | 126 m² | Planta 5ª exterior con ascensor,"Precioso piso de 126 m² construidos en venta, ubicado en el corazón de Eixample Dreta. La vivienda se distribuye en un amplio salón-comedor con abundante luz natural, 4 habitaciones, una cocina independiente completamente equipada y 2 baños completos, uno de ellos en suite con acceso a un encantador balcón. El espacio"
899,,No disponible,No disponible,No disponible,No disponible,No disponible
900,105447899,"Piso en calle de València, L'Antiga Esquerra de l'Eixample, Barcelona",https://www.idealista.com/inmueble/105447899/,1.200.000€,3 hab. | 161 m² | Planta 2ª exterior con ascensor,"Piso en venta completamente reformado. Ubicado en el prestigioso Eixample barcelonés, este elegante piso en finca regia de 1940 combina perfectamente la tradición con la modernidad. La zona ofrece una vibrante vida cultural y gastronómica, además de una excelente conexión con el transporte público, asegurando que todos"
901,99171175,"Piso en calle Sardenya, 350, La Sagrada Família, Barcelona",https://www.idealista.com/inmueble/99171175/,832.000€,3 hab. | 113 m² | Planta 1ª interior con ascensor,"Sardenya 350-352 es un proyecto de rehabilitación integral para uso residencial con viviendas de 2 y 3 dormitorios con acabados de calidad y garaje en el mismo inmueble. El nuevo edificio será la referencia para vivir en el entorno de la Sagrada Familia.
Edificio de obra nueva de 2 y 3 dormitorios.
Planifique su fut"
902,96739805,"Casa o chalet independiente en Sarrià, Barcelona",https://www.idealista.com/inmueble/96739805/,7.450.000€,10 hab. | 1.800 m²,"Esta increíble casa en parcela de 2269 m2 se encuentra en la zona alta de Sarrià, cerca del fantástico entorno de Vallvidrera y el Parque de Collserola. Dispone de todas las comodidades imaginables: jardín, piscina, enorme parking y zona de servicio, además de ofrecer unas espectaculares vistas a toda la ciudad, el mar"
903,97391680,"Dúplex en paseo de Sant Joan, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/97391680/,5.200.000€,5 hab. | 332 m² | Planta 8ª exterior con ascensor,"Espectacular Ático con piscina y vistas 360 grados a la ciudad y al mar distribuido en dos plantas más una cúpula con vistas impresionantes a toda la ciudad, una pieza única y mágica!
Se encuentra en una finca de 1954 en perfecto estado con 3 entradas directas desde diferentes ascensores a la entrada de la vivienda. A"
904,102548225,"Piso en calle Llull, 350, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",https://www.idealista.com/inmueble/102548225/,844.650€,3 hab. | 124 m² | Planta 12ª exterior con ascensor,"Descubre la oportunidad de adquirir un piso en venta en la codiciada zona de Diagonal Mar, en Barcelona. Este inmueble cuenta con una superficie construida de 124 m2, distribuidos en 3 habitaciones y 2 baños, ofreciendo un espacio cómodo y funcional para disfrutar de la vida en la ciudad. Ubicado en la planta 11 de un"
905,97255827,"Piso en calle de Mallorca, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/97255827/,1.580.000€,3 hab. | 210 m² | Planta 2ª exterior con ascensor,"Impresionante piso con mucho encanto y todos los detalles modernistas de la época en pleno Cuadrado de oro del Eixample Derecho. En un auténtico chaflán del Eixample y con una orientación sur inmejorable, encontramos esta propiedad de más de 200m2 en una primera planta real conservando los detalles originales como las"
906,92808556,"Ático en paseo del Taulat, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",https://www.idealista.com/inmueble/92808556/,2.500.000€,3 hab. | 153 m² | Planta 22ª exterior con ascensor,"Exclusivo ático dúplex con terraza y piscina privada con vistas al mar
Espectacular ático dúplex en Illa del Mar, uno de los complejos residenciales más exclusivos de Barcelona. La urbanización tiene vigilancia 24 horas, excelentes zonas comunitarias tales como piscina, jardín, gimnasio o pistas de pádel.
La vivienda"
907,106186830,"Piso en calle de Viladomat, Sant Antoni, Barcelona",https://www.idealista.com/inmueble/106186830/,440.000€,2 hab. | 54 m² | Planta 2ª interior con ascensor,"ESTUPENDO PISO DE DISEÑO EN EL BARRIO DE SANT ANTONI
Edificio de viviendas en el icónico barrio de San Antoni - Eixample de Barcelona. Finca clásica del 1900 totalmente renovada con ascensor y zonas comunitarias. Se trata de un edificio conformado por planta sótano, planta baja, 7 plantas piso y cubierta. Un total de"
908,104895169,"Ático en calle del Canonge Almera, La Font d'En Fargues, Barcelona",https://www.idealista.com/inmueble/104895169/,975.000€,4 hab. | 290 m² | Planta 3ª exterior con ascensor,"PISO CON PATIO EN LA FONT D’EN FARGUES
Situado en el barrio residencial de la Font d’en Fargues, a pocos metros de las escuelas privadas más exclusivas y del “pueblo” de Horta-Guinardó, encontramos este amplio ático de unos 203 m2, totalmente exterior, con mucha luminosidad y grandes terrazas.  
La propiedad se encue"
909,104896237,"Piso en travesía de Gràcia, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/104896237/,1.190.000€,5 hab. | 196 m² | Entreplanta exterior con ascensor,"PISO DE CINCO HABITACIONES Y AMPLIA TERRAZA DISFRUTABLE
Magnífico piso en venta próximo a la prestigiosa Avenida Diagonal, con una superficie de 166m2 construidos y una preciosa terraza disfrutable de 85m2, además de un patio interior de uso privativo de 8m2. Con 5 habitaciones, este hogar ofrece comodidad y elegancia"
910,102692446,"Chalet en calle de Sant Pere Claver, Sarrià, Barcelona",https://www.idealista.com/inmueble/102692446/,3.790.000€,5 hab. | 550 m²,"CASA UNIFAMILIAR CON PISCINA Y JARDÍN EN LA PARTE ALTA DEL BARRIO DE SARRIÀ, CON VISTAS PANORÁMICAS
Ubicada en la prestigiosa zona alta del barrio de Sarrià, esta casa unifamiliar representa el equilibrio perfecto entre la elegancia urbana y la tranquilidad natural. Desde su ubicación privilegiada, se disfrutan de vis"
911,106004157,"Piso en calle del Doctor Carulla, Les Tres Torres, Barcelona",https://www.idealista.com/inmueble/106004157/,1.200.000€,3 hab. | 168 m² | Planta 1ª exterior con ascensor,"PISO TOTALMETE EXTERIOR CON VISTAS A ZONA AJARDINADA
Piso totalmente exterior reformado con mucho gusto recientemente.
Al acceder al piso nos encontramos con un recibidor que nos da acceso al salón pasando por una zona amplia que actualmente se utiliza como zona de trabajo. Allí se encuentra el baño de cortesía.
Má"
912,101506601,"Dúplex en calle de Pau Claris, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/101506601/,2.158.000€,2 hab. | 257 m² | Bajo exterior con ascensor,"Dúplex de obra nueva en Eixample Dreta, Barcelona
Magnífico piso dúplex de obra nueva con gran terraza situado en el “Quadrat d’or” del Ensanche de Barcelona y a escasos metros del Paseo de Gracia, una de las zonas más lujosas de la ciudad.
Consta de 257 m² construidos, son 196 m² de vivienda y 63 m² de terraza. Al en"
913,106172799,"Piso en calle de Viladomat, Sant Antoni, Barcelona",https://www.idealista.com/inmueble/106172799/,440.000€,2 hab. | 49 m² | Planta 4ª interior con ascensor,"ESTUPENDO PISO DE DISEÑO EN EL BARRIO DE SANT ANTONI
Edificio de viviendas en el icónico barrio de San Antoni - Eixample de Barcelona. Finca clásica del 1900 totalmente renovada con ascensor y zonas comunitarias. Se trata de un edificio conformado por planta sótano, planta baja, 7 plantas piso y cubierta. Un total de"
914,104812388,"Piso en calle de la Junta de Comerç, El Raval, Barcelona",https://www.idealista.com/inmueble/104812388/,310.000€,1 hab. | 54 m² | Planta 1ª exterior con ascensor,"PRECIOSO PISO TIPO LOFT EN VENTA AN EL CORAZÓN DE BARCELONA
Situado en la bonita finca reformada en la bella y tranquila calle Junta de Comerç, a pocos pasos del Teatre Liceu, de la Boquería y de todo tipo de centros de arte y cultura, servicios, comercios, bares, restaurante y transporte, presentamos este atractivo p"
915,,No disponible,No disponible,No disponible,No disponible,No disponible
916,106500121,"Piso en calle dels Corders, Sant Pere - Santa Caterina i la Ribera, Barcelona",https://www.idealista.com/inmueble/106500121/,389.000€,3 hab. | 107 m² | Planta 2ª exterior sin ascensor,"VIVIENDA AMPLIA Y LUMINOSA EN VENTA EN EL BORN
En la calle Corders, característico eje peatonal paralelo a la Calle Princesa, rodeada de excepcionales polos históricos, artísticos y comerciales como el Museo Picasso, el Convent de Sant Agustí y el Mercat de Santa Caterina encontramos esta interesantísima vivienda de 1"
917,104447916,"Piso en Aragó, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/104447916/,2.300.000€,8 hab. | 343 m² | Planta 2ª exterior con ascensor,"Proddigia presenta esta espectacular vivienda de 321m2, segregable, con techos de 4m, preciosas baldosas hidráulicas y vistas a la emblemática Basílica de la Concepción.
Presenta una distribución que ofrece una gran versatilidad. Construida bajo un marcado estilo Noucentista por el renombrado arquitecto Enric Sagnier."
918,104144602,"Piso en calle de Sant Carles, La Barceloneta, Barcelona",https://www.idealista.com/inmueble/104144602/,375.000€,3 hab. | 84 m² | Planta 2ª exterior con ascensor,"Precioso piso situado en el corazón de la Barceloneta, junto a la Plaza del mercado y tocando el Paseo de Barceloneta. Consta de una superficie de 84 metros, divididos en tres dormitorios todos dobles, un amplio salón comedor, cocina office super equipada un gran baño completo con plato de ducha y mampara, pequeño tras"
919,98269028,"Ático en calle de Vidal i de Valenciano, El Poblenou, Barcelona",https://www.idealista.com/inmueble/98269028/,1.900.000€,2 hab. | 134 m² | Planta 14ª exterior con ascensor,"ÁTICO EN EL FRENTE MARÍTIMO DE POBLENOU
Espectacular ático de 135 m2 con una soleada terraza de 30 m2 en primera línea de mar.
Ubicado en Poblenou, a unos metros del mar Mediterráneo y las playas, rodeado de restaurantes y cerca de todos los servicios
Este piso de lujo totalmente equipado y de altos acabados ofrece"
920,105261659,"Piso en calle d'Avinyó, El Gòtic, Barcelona",https://www.idealista.com/inmueble/105261659/,1.140.000€,3 hab. | 183 m² | Entreplanta exterior sin ascensor,"PRECIOSO PISO REFORMADO CON GRAN TERRAZA EN LA CALLE AVINYO, EN EL CASCO ANTIGUO DE BARCELONA
Propiedad única de diseño completamente renovada, nueva a estrenar con materiales de altísima calidad, ubicada en una finca regia del 1900 totalmente rehabilitada, en una de las calles más encantadoras del barrio Gótico, en p"
921,104608928,"Piso en calle de Tòquio, Pedralbes, Barcelona",https://www.idealista.com/inmueble/104608928/,1.380.000€,3 hab. | 190 m² | Planta 1ª exterior con ascensor,"PISO DE TRES HABITACIONES, UNA EN SUITE, TERRAZA, DOS PLAZAS DE APARCAMIENTO Y JARDÍN
Esta espectacular propiedad de 195m² con orientación sur, ubicado en un edificio icónico y original premiado por su arquitectura con un premio FAD, tiene una suite principal, dos dormitorios dobles y una terraza. 
El piso de 185m²,"
922,105258547,"Ático en calle d'en Roca, El Gòtic, Barcelona",https://www.idealista.com/inmueble/105258547/,255.000€,1 hab. | 45 m² | Planta 4ª exterior sin ascensor,"ÁTICO EN VENTA JUNTO A LA BASÍLICA DE SANTA MARIA DEL PI
En el barrio Gótico, junto a la basílica de Santa Maria del Pi y de la parada de metro de Liceu, encontramos este precioso ático reformado a estrenar en un edificio en buen estado sin ascensor.
El piso, de 45m2 según plano, ha sido completamente renovado con ma"
923,106004488,"Piso en calle de Viladomat, Sant Antoni, Barcelona",https://www.idealista.com/inmueble/106004488/,690.000€,2 hab. | 81 m² | Planta 5ª exterior con ascensor,"CONCEPTO DE APARTAMENTOS CONVERTIBLES EN EL BARRIO DE SANT ANTONI
Edificio de viviendas en el icónico barrio de San Antoni - Eixample de Barcelona. Finca clásica del 1900 totalmente renovada con ascensor y zonas comunitarias. Se trata de un edificio conformado por planta sótano, planta baja, 7 plantas piso y cubierta."
924,104876026,"Ático en avenida Diagonal, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/104876026/,2.550.000€,2 hab. | 318 m² | Planta 5ª exterior con ascensor,"EXCLUSIVO ÁTICO DÚPLEX EN EL CORAZÓN DE LA CIUDAD
Magnífico ático dúplex en la Avenida Diagonal a unos pasos de la plaza Francesc Macià, una verdadera joya arquitectónica que encarna el lujo y la exclusividad en el corazón de Barcelona. Ubicado en una impresionante finca regia, con una entrada espectacular desde la ca"
925,105741474,"Piso en calle de Novell, Les Corts, Barcelona",https://www.idealista.com/inmueble/105741474/,390.000€,2 hab. | 60 m² | Planta 3ª exterior con ascensor,"PISO EN VENTA REFORMADO A ESTRENAR, 2 HABITACIONES, 1 BAÑO, BALCÓN, LUMINOSIDAD, TRANQUILIDAD Y BUENA UBICACIÓN
Imagina vivir en una de las zonas más deseadas de Les Corts, a solo 2 minutos de todo lo que necesitas, en una calle semipeatonal que ofrece la tranquilidad que tanto anhelas.
Este piso de 60 metros cuadrad"
926,105887332,"Casa o chalet independiente en avenida d'Esplugues, Pedralbes, Barcelona",https://www.idealista.com/inmueble/105887332/,3.750.000€,6 hab. | 720 m²,"CASA UNIFAMILIAR A REFORMAR CON GRAN JARDÍN Y TERRAZA EN PEDRALBES
Hermosa casa de 720m² construidos, distribuidos en tres plantas más un sótano, ubicada en una parcela de 1.713m² con un jardín perimetral orientado al sureste. Este inmueble, ideal tanto como sede social para una empresa como para residencia familiar,"
927,102898462,"Piso en calle del Brosolí, Sant Pere - Santa Caterina i la Ribera, Barcelona",https://www.idealista.com/inmueble/102898462/,415.000€,3 hab. | 102 m² | Planta 3ª exterior sin ascensor,"PISO CON MUCHA LUZ NATURAL EN VENTA EN EL BORN
En la zona más emblemática del Born, caracterizada por locales artesanos, tiendas únicas, restaurantes de todo tipo y llena de buen ambiente, encontramos esta preciosa vivienda de 102m2 construidos según plano en un edificio histórico en muy buen estado sin ascensor.
El"
928,106004488,"Piso en calle de Viladomat, Sant Antoni, Barcelona",https://www.idealista.com/inmueble/106004488/,690.000€,2 hab. | 81 m² | Planta 5ª exterior con ascensor,"CONCEPTO DE APARTAMENTOS CONVERTIBLES EN EL BARRIO DE SANT ANTONI
Edificio de viviendas en el icónico barrio de San Antoni - Eixample de Barcelona. Finca clásica del 1900 totalmente renovada con ascensor y zonas comunitarias. Se trata de un edificio conformado por planta sótano, planta baja, 7 plantas piso y cubierta."
929,103408419,"Piso en calle dels Madrazo, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/103408419/,390.000€,1 hab. | 53 m² | Bajo exterior con ascensor,"FANTÁSTICO PIED A TERRE EN SANT GERVASI-GALVANY
Aproperties pone a la venta fantástico pied a terre ubicado en la calle Madrazo, en una bonita finca regia de 1931.
La vivienda, de 53m2, dispone de un dormitorio doble con armarios empotrados, salón-comedor abierto a la cocina y un cómodo baño con amplia ducha.
Todos"
930,105258547,"Ático en calle d'en Roca, El Gòtic, Barcelona",https://www.idealista.com/inmueble/105258547/,255.000€,1 hab. | 45 m² | Planta 4ª exterior sin ascensor,"ÁTICO EN VENTA JUNTO A LA BASÍLICA DE SANTA MARIA DEL PI
En el barrio Gótico, junto a la basílica de Santa Maria del Pi y de la parada de metro de Liceu, encontramos este precioso ático reformado a estrenar en un edificio en buen estado sin ascensor.
El piso, de 45m2 según plano, ha sido completamente renovado con ma"
931,,No disponible,No disponible,No disponible,No disponible,No disponible
932,106498769,"Piso en avenida de la República Argentina, El Putxet i el Farró, Barcelona",https://www.idealista.com/inmueble/106498769/,495.000€,3 hab. | 100 m² | Planta 1ª exterior con ascensor,"Guinot Prunera presenta vivienda en planta principal en finca de 1936 con vistas muy despejadas y realmente luminoso.
Se trata de un piso de distribución clásica de 109,31m² escriturados que ofrece un recibidor amplio que conduce hacia salón comedor exterior con gran ventanal a un lado y balcón al otro y cocina indepe"
933,104144602,"Piso en calle de Sant Carles, La Barceloneta, Barcelona",https://www.idealista.com/inmueble/104144602/,375.000€,3 hab. | 84 m² | Planta 2ª exterior con ascensor,"Precioso piso situado en el corazón de la Barceloneta, junto a la Plaza del mercado y tocando el Paseo de Barceloneta. Consta de una superficie de 84 metros, divididos en tres dormitorios todos dobles, un amplio salón comedor, cocina office super equipada un gran baño completo con plato de ducha y mampara, pequeño tras"
934,105316276,"Piso en calle de Calvet, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/105316276/,1.100.000€,3 hab. | 150 m² | Planta 3ª exterior sin ascensor,"PISO EN LA ZONA ALTA DE GALVANY
APROPERTIES les presenta este maravilloso piso ubicado en la calle Calvet, una de las calles más prestigiosas de la zona alta de Galvany, muy cerca del Turó Park. Este edificio de finca clásica ha sido restaurado recientemente, es un piso moderno con materiales de lujo, en perfecto esta"
935,104982334,"Piso en calle de Balmes, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/104982334/,950.000€,3 hab. | 151 m² | Planta 4ª exterior con ascensor,"PISO REFORMADO, EXCLUSIVO DE TRES HABITACIONES EN FINCA REGIA
En la calle Balmes, a escasos metros de Avenida Diagonal en una majestuosa finca regia, encontramos este exclusivo apartamento de alto standing de 151m2 con materiales y acabados de primera calidad.  
Al acceder a esta espectacular propiedad, será recibido"
936,103538143,"Piso en calle Comtal, El Gòtic, Barcelona",https://www.idealista.com/inmueble/103538143/,950.000€,1 hab. | 79 m² | Planta 6ª exterior con ascensor,"TERRAZA 80M2 – REFORMADO RECIENTEMENTE – VISTAS ESPECTACULARES
En el carismático centro de Barcelona, en la calle Comtal. Encontramos este maravilloso Sobreático de 52m2 recién reformado con gran terraza de 80m2. Finca del 1924.
Esta vivienda panorámica consta de un salón integrado con cocina office y tiene unas vist"
937,104090705,"Casa o chalet independiente en calle de Julià, El Poble Sec - Parc de Montjuïc, Barcelona",https://www.idealista.com/inmueble/104090705/,2.000.000€,4 hab. | 274 m²,"EXTRAORDINARIA CASA CON JARDÍN Y VISTAS INMEJORABLES
En el increíble y exclusivo enclave del barrio de la Satalia, un auténtico microcosmo de pocas casas que corona el Montjuic a dos pasos del centro de la ciudad y con vistas panorámicas a toda Barcelona y al mar, encontramos esta propiedad absolutamente única.
En un"
938,105180956,"Piso en calle de Josep Pla, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",https://www.idealista.com/inmueble/105180956/,930.000€,4 hab. | 135 m² | Planta 2ª exterior con ascensor,"LUMINOSO PISO DE 135 M2 Y 4 HABITACIONES EN VENTA
¡AProperties os ofrece esta oportunidad única! Piso de 120 m2 con terraza y acabados de alta calidad en finca del 2002:
Con una ubicación inmejorable en una de las zonas más exclusivas de la ciudad, a escasos metros del mar y rodeado de parques, jardines y todos los s"
939,102791310,"Dúplex en calle del Taulat, El Poblenou, Barcelona",https://www.idealista.com/inmueble/102791310/,1.500.000€,4 hab. | 314 m² | Bajo exterior sin ascensor,"DÚPLEX EN VENTA CON AMPLIA TERRAZA
¡DOS PROPIEDADES EN UNA! Es como vivir en una casa a escasos metros de la playa, pero en la ciudad. Fantástico dúplex de 200m2, único en Poblenou, por sus acabados, diseño y luminosidad. Y un apartamento situado en la planta entresuelo de 90m2, que se encuentra actualmente alquilado"
940,104447916,"Piso en Aragó, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/104447916/,2.300.000€,8 hab. | 343 m² | Planta 2ª exterior con ascensor,"Proddigia presenta esta espectacular vivienda de 321m2, segregable, con techos de 4m, preciosas baldosas hidráulicas y vistas a la emblemática Basílica de la Concepción.
Presenta una distribución que ofrece una gran versatilidad. Construida bajo un marcado estilo Noucentista por el renombrado arquitecto Enric Sagnier."
941,105035271,"Piso en calle del Peu de la Creu, El Raval, Barcelona",https://www.idealista.com/inmueble/105035271/,298.000€,2 hab. | 65 m² | Planta 2ª exterior con ascensor,"PRECIOSO PISO CON TERRAZA EN VENTA EN EL CENTRO DE BARCELONA
Situado en una bonita finca clásica con ascensor en la tranquila y arbolada Calle Peu de la Creu, a pocos pasos de las Ramblas, de Plaza Catalunya, de la Universidad de Barcelona y de todo tipo de centros de arte y cultura, servicios y comercios, presentamos"
942,98272171,"Piso en calle de Josep Torres, Vila de Gràcia, Barcelona",https://www.idealista.com/inmueble/98272171/,379.000€,1 hab. | 52 m² | Planta 2ª exterior con ascensor,"APARTAMENTO EN GRÀCIA
En la zona baja de Vila de Gracia, en una bonita finca clásica, totalmente rehabilitada en 2021 que cuenta con ascensor, encontramos esta encantadora vivienda de una habitación doble y un baño.
Al entrar en la vivienda nos encontramos con un espacio diáfano luminoso, con el espacio de la habitac"
943,105741474,"Piso en calle de Novell, Les Corts, Barcelona",https://www.idealista.com/inmueble/105741474/,390.000€,2 hab. | 60 m² | Planta 3ª exterior con ascensor,"PISO EN VENTA REFORMADO A ESTRENAR, 2 HABITACIONES, 1 BAÑO, BALCÓN, LUMINOSIDAD, TRANQUILIDAD Y BUENA UBICACIÓN
Imagina vivir en una de las zonas más deseadas de Les Corts, a solo 2 minutos de todo lo que necesitas, en una calle semipeatonal que ofrece la tranquilidad que tanto anhelas.
Este piso de 60 metros cuadrad"
944,102228928,"Piso en calle de Còrsega, El Camp d'En Grassot i Gràcia Nova, Barcelona",https://www.idealista.com/inmueble/102228928/,388.000€,1 hab. | 107 m² | Bajo exterior sin ascensor,"Precioso piso en venta con patio privado cerca del Passeig Sant Joan
Piso en venta con Terraza a pasos del Passeig Sant Joan.
A un paso del emblematico Passeig Sant Joan encontramos esta maravillosa Planta Baja con acceso independiente desde la calle y terraza en una finca clásica de 1930.
La vivienda consta de 87mt"
945,106004620,"Piso en calle de la Volta del Remei, El Gòtic, Barcelona",https://www.idealista.com/inmueble/106004620/,920.000€,4 hab. | 170 m² | Planta 2ª exterior sin ascensor,"MAGNÍFICA VIVIENDA EN CALLE DE LA VOLTA DEL REMEI
En el fascinante conjunto histórico de la Calle de la Boquería, en una finca con elementos clásicos originarios del siglo XVI, en óptimas condiciones de conservación, a dos pasos de la Rambla, entre la emblemática iglesia de Santa María del Pi y la plaza Sant Jaume, ro"
946,104608928,"Piso en calle de Tòquio, Pedralbes, Barcelona",https://www.idealista.com/inmueble/104608928/,1.380.000€,3 hab. | 190 m² | Planta 1ª exterior con ascensor,"PISO DE TRES HABITACIONES, UNA EN SUITE, TERRAZA, DOS PLAZAS DE APARCAMIENTO Y JARDÍN
Esta espectacular propiedad de 195m² con orientación sur, ubicado en un edificio icónico y original premiado por su arquitectura con un premio FAD, tiene una suite principal, dos dormitorios dobles y una terraza. 
El piso de 185m²,"
947,,No disponible,No disponible,No disponible,No disponible,No disponible
948,98268942,"Piso en calle de Casp, La Dreta de l'Eixample, Barcelona",https://www.idealista.com/inmueble/98268942/,1.660.000€,3 hab. | 114 m² | Entreplanta exterior con ascensor,"PISO AMUEBLADO CON TERRAZA EN L’EIXAMPLE DRETA
Ubicado en l’Eixample Dret, muy cerca de Passeig de Gràcia, en una finca modernista catalogada de principios de siglo; encontramos este fantástico piso reformado a estrenar de 114 m2 y 161 m2 de terraza totalmente amueblado, además de un pequeño anexo que puede ser utiliz"
949,105585593,"Piso en calle de la Comtessa de Sobradiel, El Gòtic, Barcelona",https://www.idealista.com/inmueble/105585593/,760.000€,3 hab. | 141 m² | Planta 2ª exterior con ascensor,"PISO MUY LUMINOSO EN FINCA REGIA EN EL GÒTIC
Berkshire Hathaway HomeServices Barcelona, consultora especializada en la comercialización de propiedades exclusivas en las mejores zonas de Barcelona, les ofrece este amplio piso de 141 m² construidos, exterior con 4 balcones y doble orientación, en el centro histórico de"
950,103959023,"Piso en calle del Doctor Carulla, Les Tres Torres, Barcelona",https://www.idealista.com/inmueble/103959023/,1.490.000€,5 hab. | 189 m² | Planta 3ª exterior con ascensor,"Gran propiedad en exclusiva a tres vientos en Tres Torres.
Este piso se ve claramente distribuido en la zona de día con la de noche. Posibilidad de abrir terraza tanto en la parte delantera con en la parte trasera de la propiedad.
Entramos a un amplio recibidor donde a la derecha nos encontramos con un amplio salón co"
951,104876026,"Ático en avenida Diagonal, Sant Gervasi - Galvany, Barcelona",https://www.idealista.com/inmueble/104876026/,2.550.000€,2 hab. | 318 m² | Planta 5ª exterior con ascensor,"EXCLUSIVO ÁTICO DÚPLEX EN EL CORAZÓN DE LA CIUDAD
Magnífico ático dúplex en la Avenida Diagonal a unos pasos de la plaza Francesc Macià, una verdadera joya arquitectónica que encarna el lujo y la exclusividad en el corazón de Barcelona. Ubicado en una impresionante finca regia, con una entrada espectacular desde la ca"
952,106172019,"Piso en calle de Villarroel, Sant Antoni, Barcelona",https://www.idealista.com/inmueble/106172019/,795.000€,3 hab. | 117 m² | Planta 1ª exterior con ascensor,"PISO RECIÉN REFORMADO EN EIXAMPLE
Berkshire Hathaway HomeServices, una consultora especializada en la venta de propiedades exclusivas en las zonas más privilegiadas de Barcelona, presenta este espacioso y confortable piso recién reformado en una finca clásica de 1897, representativa del estilo de l'Eixample.
Este lum"
953,98269028,"Ático en calle de Vidal i de Valenciano, El Poblenou, Barcelona",https://www.idealista.com/inmueble/98269028/,1.900.000€,2 hab. | 134 m² | Planta 14ª exterior con ascensor,"ÁTICO EN EL FRENTE MARÍTIMO DE POBLENOU
Espectacular ático de 135 m2 con una soleada terraza de 30 m2 en primera línea de mar.
Ubicado en Poblenou, a unos metros del mar Mediterráneo y las playas, rodeado de restaurantes y cerca de todos los servicios
Este piso de lujo totalmente equipado y de altos acabados ofrece"
